STUDY_ID,LATITUDE,LONGITUDE,species_richness,total_abundance,mean_depth,n_samples,n_years,year_start,year_end,realm,biome,climate
682,46.074679,24.996114,15,37.0,,3,2,2015,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.07468,24.99611,17,54.0,,4,2,2018,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.074864,25.091058,22,95.0,,7,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.07532,24.96738,25,137.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.07838,24.98686,21,55.0,,4,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.07856,24.97191,30,197.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.07907,24.99492,27,67.0,,5,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.079073,24.994917,18,63.0,,4,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08028,24.60973,39,198.0,,9,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.081,24.97734,44,247.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08289,24.98769,27,64.0,,4,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.082891,24.98769,37,139.0,,9,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08406,24.98272,32,548.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08474,24.61112,38,233.0,,9,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.084835,24.493393,41,282.0,,15,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08484,24.49339,28,99.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08674,24.98731,27,376.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08675,24.476756,39,190.0,,9,5,2015,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08678,24.97523,37,109.0,,10,5,2014,2018,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08739,24.60373,39,170.0,,9,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.087757,24.968983,26,84.0,,6,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08776,24.96898,27,90.0,,4,2,2017,2018,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08796,24.99435,32,300.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.088541,24.488507,37,233.0,,9,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08929,24.61058,40,277.0,,9,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.08997,24.963425,19,105.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09072,24.59945,15,30.0,,3,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.090939,24.468609,43,485.0,,16,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09094,24.46861,26,203.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.091225,24.476291,35,349.0,,9,5,2015,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09168,24.99816,40,330.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.0917,24.49219,27,108.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.091703,24.492188,43,209.0,,15,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09194,24.95992,14,51.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.091943,24.959923,16,36.0,,6,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09214,24.48491,35,147.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.092142,24.484914,23,66.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09411,24.60939,39,205.0,,8,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09425,25.00372,35,458.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.094733,24.964954,19,95.0,,11,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.094796,24.971374,16,53.0,,6,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.0948,24.97137,17,63.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.094878,24.669291,23,135.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09488,24.66929,32,116.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.094989,24.805382,22,70.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.095099,24.66286,35,165.0,,11,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09514,24.59706,37,201.0,,15,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.095322,24.67569,37,194.0,,11,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.095537,24.468473,37,218.0,,15,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09554,24.46847,27,101.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09555,24.977691,21,98.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.095652,24.477392,33,279.0,,9,5,2015,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09629,25.00936,39,224.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.096771,24.478111,22,64.0,,6,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.096905,24.800362,17,25.0,,3,2,2017,2018,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.097537,24.65916,25,90.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09754,24.65916,29,87.0,,4,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.097626,24.609691,30,193.0,,6,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.098,24.80831,20,59.0,,5,4,2014,2017,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.098054,24.805481,28,139.0,,14,5,2014,2018,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.0981,24.6444,28,107.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.098105,24.6444,24,126.0,,6,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09847,24.60787,35,183.0,,9,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.098795,24.495637,46,257.0,,16,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.0988,24.49564,32,110.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09883,24.98175,20,65.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09883,24.981754,18,54.0,,6,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.098979,24.59599,18,28.0,,3,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.0993,24.67473,28,109.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.099306,24.481128,32,313.0,,9,5,2015,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.099533,24.65015,32,475.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.09965,24.62112,26,83.0,,4,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.099937,24.615125,20,125.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10035,24.62719,32,162.0,,10,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.100351,24.627186,17,75.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.100668,25.001789,31,80.0,,6,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10067,25.00179,30,104.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10141,24.6544,25,308.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10151,24.59431,34,168.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.101919,24.98537,23,107.0,,11,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10196,24.46418,29,110.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10196,24.464182,39,264.0,,13,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.102035,24.809366,40,276.0,,13,5,2014,2018,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.102348,24.80642,24,150.0,,13,5,2014,2018,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.102375,24.643071,38,200.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10268,24.99176,27,115.0,,11,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10272,24.6704,27,112.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10298,24.6059,40,227.0,,9,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10326,24.48938,28,137.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10326,24.4894,39,230.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10336,24.60066,16,28.0,,3,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.103402,24.998096,23,117.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10364,24.62747,26,85.0,,5,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.103642,24.627467,34,140.0,,11,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10365,24.66406,21,55.0,,6,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.103732,24.48214,37,250.0,,10,5,2015,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.1054,24.65144,24,420.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.105764,24.812189,29,165.0,,5,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.105771,24.623326,17,42.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.106224,24.463966,43,320.0,,11,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10636,24.66668,35,235.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.106375,24.666671,25,75.0,,5,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.106449,24.482666,29,175.0,,7,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.106638,24.804855,18,79.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10683,24.64223,26,135.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.106831,24.642231,22,91.0,,6,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10715,25.02245,33,216.0,,10,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10743,24.60596,30,125.0,,9,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10754,24.599276,23,36.0,,5,4,2014,2017,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.108338,24.483169,37,220.0,,10,5,2015,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.108717,25.005614,20,42.0,,4,2,2014,2015,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.109419,24.815717,26,91.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.109669,25.011192,24,98.0,,8,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10967,25.01119,30,83.0,,4,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.109776,24.466723,38,267.0,,10,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10978,24.46672,30,114.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.10979,24.65002,27,643.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.110196,24.623908,33,134.0,,11,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.1102,24.62391,33,88.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11038,24.47927,33,104.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.110535,24.642747,37,349.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.110697,24.472999,21,53.0,,4,2,2014,2015,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11071,24.67558,12,51.0,,4,2,2014,2015,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.110746,24.659453,29,190.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11078,24.6632,27,157.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11082,25.02658,34,214.0,,10,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.110887,25.017108,21,48.0,,4,2,2014,2015,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.110967,24.806438,29,127.0,,9,5,2014,2018,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.111229,24.598864,22,57.0,,4,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11134,24.6691,27,307.0,,8,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.111824,24.487246,40,209.0,,10,5,2015,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.1119,24.60366,35,187.0,,9,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.1129,25.00332,29,112.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.112903,25.003316,35,388.0,,10,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11335,24.654,31,517.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.113467,24.818378,38,307.0,,14,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.113848,24.621402,26,52.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11414,24.64866,33,493.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11446,25.02075,18,88.0,,4,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.114462,25.020752,25,94.0,,8,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.115018,24.643268,23,93.0,,6,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11502,24.64327,28,137.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11525,24.67605,22,87.0,,5,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.115265,24.491337,46,248.0,,10,5,2015,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11541,24.59987,39,223.0,,9,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11566,25.02685,41,325.0,,10,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11573,25.006411,20,229.0,,4,2,2014,2015,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11678,24.6167,24,65.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.116781,24.616702,27,118.0,,11,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.117071,24.82463,32,269.0,,11,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.117378,24.821003,32,172.0,,10,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.117557,25.009697,22,101.0,,3,2,2014,2015,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.1186,24.6488,37,371.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11862,25.00572,26,113.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.118622,25.005724,32,179.0,,10,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11888,24.64076,40,239.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.119016,24.611362,24,62.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.11962,24.59885,30,118.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.119621,24.598855,24,108.0,,5,3,2014,2016,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.119992,24.833707,42,312.0,,12,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.12046,25.0246,37,277.0,,10,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.12065,25.01186,18,57.0,,4,2,2017,2018,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.120752,24.840038,44,328.0,,15,5,2015,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.120808,25.005255,33,337.0,,9,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.12081,25.00526,25,102.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.1213,24.606,20,50.0,,6,3,2017,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.1213,24.606002,30,121.0,,11,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
682,46.121428,24.82123,33,551.0,,11,6,2014,2019,Terrestrial,Temperate broadleaf and mixed forests,Temperate
